ticker,rpa_date_utc,rpa_time_utc,rp_entity_id,entity_name,relevance,event_sentiment_score,group,sub_type,event_text,news_type,source_name,headline
FOX,2023-04-18,06:09:01,7BFF81,Fox Corp.,100,-0.52,legal,,"Fox News, Dominion Confront Trial",FULL-ARTICLE,Dow Jones Newswires,"Business News:  Fox News,  Dominion  Confront  Trial Risks  ----  By Erin Mulvaney, Joe Flint and Isabella Simonetti"
FOX,2023-04-18,06:32:08,7BFF81,Fox Corp.,100,-0.52,legal,,"Fox News, Dominion Confront Trial",FULL-ARTICLE,Wall Street Journal,"Fox News, Dominion Confront Trial Risks -- WSJ"
FOX,2023-04-18,20:02:22,7BFF81,Fox Corp.,100,0.46,legal,,Fox News and Dominion Voting Systems Agree to Settle,HOT-NEWS-FLASH,Dow Jones Newswires,Fox News and Dominion Voting Systems Agree to Settle Defamation Lawsuit
FOX,2023-04-18,20:03:31,7BFF81,Fox Corp.,100,0.46,legal,,Fox News and Dominion Voting Systems Agree to Settle,FULL-ARTICLE,Dow Jones Newswires,Fox News and Dominion Voting Systems Agree to Settle Defamation Lawsuit -- WSJ
FOX,2023-04-18,20:08:36,7BFF81,Fox Corp.,100,0.46,legal,,Fox News and Dominion Voting Systems Agree to Settle,FULL-ARTICLE,Dow Jones Newswires,Fox News and Dominion Voting Systems Agree to Settle Defamation Lawsuit -- 1st Update
FOX,2023-04-18,20:32:10,7BFF81,Fox Corp.,100,0.46,legal,,Fox News and Dominion Voting Systems Agree to Settle,FULL-ARTICLE,Dow Jones Newswires,Fox News and Dominion Voting Systems Agree to Settle Defamation Lawsuit -- 2nd Update
FOX,2023-04-18,20:37:38,7BFF81,Fox Corp.,100,0.46,legal,,"Fox News, Dominion Agree to Settle Suit",FULL-ARTICLE,Dow Jones Newswires,"Top News Today: U.S. Stocks Mixed as Earnings Roll In; Netflix Gains Subscribers; Fox News, Dominion Agree to Settle Suit"
FOX,2023-04-18,20:39:15,7BFF81,Fox Corp.,100,0.46,legal,,Fox to Pay $787 Million to Settle Dominion's Defamation Lawsuit,HOT-NEWS-FLASH,Dow Jones Newswires,Fox to Pay $787 Million to Settle Dominion's Defamation Lawsuit -- wsj
FOX,2023-04-18,20:41:54,7BFF81,Fox Corp.,100,0.46,legal,,Fox to Pay $787 Million to Settle Dominion's Defamation Lawsuit,FULL-ARTICLE,Dow Jones Newswires,Fox to Pay $787 Million to Settle Dominion's Defamation Lawsuit -- WSJ
FOX,2023-04-18,20:53:00,7BFF81,Fox Corp.,100,0.46,legal,,Fox News and Dominion Voting Systems Reach Settlement,PRESS-RELEASE,Business Wire,FOX News and Dominion Voting Systems Reach Settlement
FOX,2023-04-18,20:53:30,7BFF81,Fox Corp.,100,0.46,legal,,Fox News and Dominion Voting Systems Reach Settlement,NEWS-FLASH,Dow Jones Newswires,FOX News and Dominion Voting Systems Reach Settlement
FOX,2023-04-18,20:53:52,7BFF81,Fox Corp.,100,0.46,legal,,Fox News and Dominion Voting Systems Reach Settlement,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX News and Dominion Voting Systems Reach Settlement
FOX,2023-04-18,21:11:10,7BFF81,Fox Corp.,100,0.46,legal,,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit,FULL-ARTICLE,Dow Jones Newswires,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit -- WSJ
FOX,2023-04-18,21:32:33,7BFF81,Fox Corp.,100,0.46,legal,,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit,FULL-ARTICLE,Dow Jones Newswires,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit -- Update
FOX,2023-04-18,21:56:57,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,DJ Global Press Release Wire,"ROSEN, TOP RANKED GLOBAL COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-18,22:01:39,7BFF81,Fox Corp.,100,0.46,legal,,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit,FULL-ARTICLE,Dow Jones Newswires,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit -- 2nd Update
FOX,2023-04-18,22:55:13,7BFF81,Fox Corp.,100,0.46,legal,,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit,FULL-ARTICLE,Dow Jones Newswires,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit -- 3rd Update
FOX,2023-04-18,23:21:08,7BFF81,Fox Corp.,100,0.46,legal,,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit,FULL-ARTICLE,Dow Jones Newswires,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit -- 4th Update
FOX,2023-04-19,00:09:34,7BFF81,Fox Corp.,100,0.46,legal,,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit,FULL-ARTICLE,Dow Jones Newswires,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit -- 5th Update
FOX,2023-04-19,00:42:19,7BFF81,Fox Corp.,100,0.46,legal,,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit,FULL-ARTICLE,Dow Jones Newswires,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit -- 6th Update
FOX,2023-04-19,11:17:09,7BFF81,Fox Corp.,100,-0.62,price-targets,downgrade,Fox Corp. Price Target Cut to $33.00/Share From $35.00 by Rosenblatt,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Price Target Cut to $33.00/Share From $35.00 by Rosenblatt
FOX,2023-04-19,06:10:32,7BFF81,Fox Corp.,100,0.46,legal,,Fox to Pay $787.5M To Settle Dominion Lawsuit,FULL-ARTICLE,Dow Jones Newswires,"Fox to Pay  $787.5M  To Settle  Dominion  Lawsuit  ---  Voting-machine maker  and cable network  avoid high-profile trial  over on-air falsehoods  ----  By Erin Mulvaney, Joe Flint and Isabella Simonetti"
FOX,2023-04-19,06:32:39,7BFF81,Fox Corp.,100,0.46,legal,,Fox to Pay $787.5M To Settle Dominion Lawsuit,FULL-ARTICLE,Wall Street Journal,Fox to Pay $787.5M To Settle Dominion Lawsuit -- WSJ
FOX,2023-04-19,11:17:09,7BFF81,Fox Corp.,100,0.0,analyst-ratings,neutral,Fox Corp. Is Maintained at Neutral by Rosenblatt,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Is Maintained at Neutral by Rosenblatt
FOX,2023-04-19,12:54:33,7BFF81,Fox Corp.,100,0.46,legal,,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit,FULL-ARTICLE,Dow Jones Newswires,Fox to Pay $787.5 Million to Settle Dominion's Defamation Lawsuit -- 7th Update
FOX,2023-04-19,14:10:05,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp. agreed Tuesday to pay $787.5 million to settle,FULL-ARTICLE,Dow Jones Newswires,Trending: Fox Corp. to Pay $787.5M to Settle Dominion Voting Machine Defamation Lawsuit
FOX,2023-04-19,16:00:03,7BFF81,Fox Corp.,100,0.49,partnerships,,Fox TELEVISION STATIONS AND AMAZON ANNOUNCE NEW CONTENT DISTRIBUTION DEAL,PRESS-RELEASE,PR Newswire,FOX TELEVISION STATIONS AND AMAZON ANNOUNCE NEW CONTENT DISTRIBUTION DEAL
FOX,2023-04-19,16:01:33,7BFF81,Fox Corp.,100,0.49,partnerships,,Fox Television Stations and Amazon Teaming Up to,NEWS-FLASH,Dow Jones Newswires,FOX Television Stations and Amazon Teaming Up to Distribute FTS's Local News Content Across Amazon's Devices
FOX,2023-04-19,16:02:19,7BFF81,Fox Corp.,100,0.49,partnerships,,Fox TELEVISION STATIONS AND AMAZON ANNOUNCE NEW CONTENT DISTRIBUTION DEAL,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX TELEVISION STATIONS AND AMAZON ANNOUNCE NEW CONTENT DISTRIBUTION DEAL
FOX,2023-04-19,17:32:32,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp.'s decision to pay $787.5 million to settle a defamation dispute,FULL-ARTICLE,Dow Jones Newswires,Fox Has Settled One Voting Machine Company's Defamation Case. Another Looms. -- WSJ
FOX,2023-04-19,17:32:32,7BFF81,Fox Corp.,99,-0.52,legal,,Claims made against Dominion were similar to those against Smartmatic on Fox News and Fox,FULL-ARTICLE,Dow Jones Newswires,Fox Has Settled One Voting Machine Company's Defamation Case. Another Looms. -- WSJ
FOX,2023-04-19,17:40:11,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp.'s decision to pay $787.5 million to settle a defamation dispute,FULL-ARTICLE,Dow Jones Newswires,Fox Has Settled One Voting Machine Company's Defamation Case. Another Looms.
FOX,2023-04-19,17:40:11,7BFF81,Fox Corp.,99,-0.52,legal,,Claims made against Dominion were similar to those against Smartmatic on Fox News and Fox,FULL-ARTICLE,Dow Jones Newswires,Fox Has Settled One Voting Machine Company's Defamation Case. Another Looms.
FOX,2023-04-19,19:54:17,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp.'s decision to pay $787.5 million to settle a defamation dispute,FULL-ARTICLE,Dow Jones Newswires,Fox Has Settled One Voting Machine Company's Defamation Case. Another Looms. -- WSJ
FOX,2023-04-19,19:54:17,7BFF81,Fox Corp.,99,-0.52,legal,,Claims made against Dominion were similar to those against Smartmatic on Fox News and Fox,FULL-ARTICLE,Dow Jones Newswires,Fox Has Settled One Voting Machine Company's Defamation Case. Another Looms. -- WSJ
FOX,2023-04-19,21:46:44,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation suit against Fox News,FULL-ARTICLE,Dow Jones Newswires,The Man Who Settled the Fox-Dominion Defamation Case From a Romanian Tour Bus -- WSJ
FOX,2023-04-19,22:54:19,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"ROSEN, A LEADING LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-04-19,23:23:29,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation suit against Fox News,FULL-ARTICLE,Dow Jones Newswires,The Man Who Settled the Fox-Dominion Defamation Case From a Romanian Tour Bus -- Update
FOX,2023-04-20,01:13:25,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp.'s decision to pay $787.5 million to settle a defamation dispute,FULL-ARTICLE,Dow Jones Newswires,Fox Has Settled One Voting Machine Company's Defamation Case. Another Looms. -- WSJ
FOX,2023-04-20,01:13:25,7BFF81,Fox Corp.,99,-0.52,legal,,Claims made against Dominion were similar to those against Smartmatic on Fox News and Fox,FULL-ARTICLE,Dow Jones Newswires,Fox Has Settled One Voting Machine Company's Defamation Case. Another Looms. -- WSJ
FOX,2023-04-20,06:13:13,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp.'s decision to pay $787.5 million to settle a defamation dispute,FULL-ARTICLE,Dow Jones Newswires,Next Voting-Machine Suit Looms for Fox  ----  By Erin Mulvaney
FOX,2023-04-20,06:13:13,7BFF81,Fox Corp.,99,-0.52,legal,,Claims made against Dominion were similar to those against Smartmatic on Fox News and Fox,FULL-ARTICLE,Dow Jones Newswires,Next Voting-Machine Suit Looms for Fox  ----  By Erin Mulvaney
FOX,2023-04-20,06:32:13,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp.'s decision to pay $787.5 million to settle a defamation dispute,FULL-ARTICLE,Wall Street Journal,Next Voting-Machine Suit Looms for Fox -- WSJ
FOX,2023-04-20,06:32:13,7BFF81,Fox Corp.,99,-0.52,legal,,Claims made against Dominion were similar to those against Smartmatic on Fox News and Fox,FULL-ARTICLE,Wall Street Journal,Next Voting-Machine Suit Looms for Fox -- WSJ
FOX,2023-04-20,19:23:59,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation suit against Fox News,FULL-ARTICLE,Dow Jones Newswires,How Dominion's Owner Turned a $38 Million Investment Into a Windfall Settlement With Fox News -- WSJ
FOX,2023-04-20,19:23:59,7BFF81,Fox Corp.,99,0.0,elections,results,Fox declared Joe Biden the winner of the election,FULL-ARTICLE,Dow Jones Newswires,How Dominion's Owner Turned a $38 Million Investment Into a Windfall Settlement With Fox News -- WSJ
FOX,2023-04-20,19:30:12,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation suit against Fox News,FULL-ARTICLE,Dow Jones Newswires,How Dominion's Owner Turned a $38 Million Investment Into a Windfall Settlement With Fox News
FOX,2023-04-20,19:30:12,7BFF81,Fox Corp.,99,0.0,elections,results,Fox declared Joe Biden the winner of the election,FULL-ARTICLE,Dow Jones Newswires,How Dominion's Owner Turned a $38 Million Investment Into a Windfall Settlement With Fox News
FOX,2023-04-21,17:35:27,7BFF81,Fox Corp.,99,0.46,legal,,Fox agreed to pay $787 million to settle Dominion's claims,PRESS-RELEASE,DJ Global Press Release Wire,"HAGENS BERMAN, NATIONAL TRIAL ATTORNEYS, Encourages Fox Corporation (FOX, FOXA) Shareholders to Contact Firm, Firm Investigating Claims for Knowingly Exposing FOX to Substantial Liability for False Reporting, $787M Settlement Announced"
FOX,2023-04-24,11:05:03,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,PR Newswire,"FOX INVESTOR NEWS: ROSEN, A LEADING NATIONAL FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-24,11:05:03,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,PR Newswire,"FOX INVESTOR NEWS: ROSEN, A LEADING NATIONAL FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-24,11:05:03,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX INVESTOR NEWS: ROSEN, A LEADING NATIONAL FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-24,11:05:03,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX INVESTOR NEWS: ROSEN, A LEADING NATIONAL FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-24,15:49:23,7BFF81,Fox Corp.,97,0.46,legal,,Fox Corp. (FOXA) settled a lawsuit with Dominion Voting Systems,FULL-ARTICLE,MarketWatch,MW Tucker Carlson is leaving Fox News
FOX,2023-04-24,15:49:23,7BFF81,Fox Corp.,97,0.46,legal,,Fox Corp. (FOXA) settled a lawsuit with Dominion Voting Systems,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- MarketWatch
FOX,2023-04-24,15:49:48,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp. agreed last week to pay $787.5M to settle,FULL-ARTICLE,Dow Jones Newswires,Fox Shares Fall After Tucker Carlson's Departure -- Market Talk
FOX,2023-04-24,15:49:48,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp. agreed last week to pay $787.5M to settle,FULL-ARTICLE,Dow Jones Newswires,Fox Shares Fall After Tucker Carlson's Departure -- Market Talk
FOX,2023-04-24,15:57:24,7BFF81,Fox Corp.,98,0.46,legal,,Fox Corp. (FOXA) settled a lawsuit with Dominion Voting Systems,FULL-ARTICLE,MarketWatch,MW Tucker Carlson is leaving Fox News
FOX,2023-04-24,15:57:24,7BFF81,Fox Corp.,98,0.46,legal,,Fox Corp. (FOXA) settled a lawsuit with Dominion Voting Systems,FULL-ARTICLE,Dow Jones Newswires,Update: Tucker Carlson Is Leaving Fox News -- MarketWatch
FOX,2023-04-24,16:07:49,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp.'s (ticker: FOXA) settlement of the Dominion Voting Systems' defamation lawsuit for $787.5 million,FULL-ARTICLE,Dow Jones Newswires,Fox Stock Tumbles as Tucker Carlson to Leave Fox News -- Barrons.com
FOX,2023-04-24,16:11:16,7BFF81,Fox Corp.,97,0.46,legal,,Fox Corp. agreed last week to pay $787.5M to settle,FULL-ARTICLE,Dow Jones Newswires,Correction to Tucker Carlson's Departure from Fox Market Talk
FOX,2023-04-24,16:15:13,7BFF81,Fox Corp.,95,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- 2nd Update
FOX,2023-04-24,16:32:24,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp. (FOXA) settled a lawsuit with Dominion Voting Systems,FULL-ARTICLE,MarketWatch,MW Fox's stock slides 4% on news Tucker Carlson is leaving the network
FOX,2023-04-24,17:19:33,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- 3rd Update
FOX,2023-04-24,17:34:25,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp. (FOXA) settled a lawsuit with Dominion Voting Systems,FULL-ARTICLE,MarketWatch,MW Fox's stock slides 4% on news Tucker Carlson is leaving the network
FOX,2023-04-24,17:46:23,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- 4th Update
FOX,2023-04-24,19:15:26,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp. (FOXA) settled a lawsuit with Dominion Voting Systems,FULL-ARTICLE,MarketWatch,MW Fox's stock slides 4% on news Tucker Carlson is leaving the network
FOX,2023-04-24,19:18:26,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp. (FOXA) settled a lawsuit with Dominion Voting Systems,FULL-ARTICLE,MarketWatch,MW Fox's stock slides 4% on news Tucker Carlson is leaving the network
FOX,2023-04-24,19:27:26,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp. (FOXA) settled a lawsuit with Dominion Voting Systems,FULL-ARTICLE,MarketWatch,MW Fox's stock slides 4% on news Tucker Carlson is leaving the network
FOX,2023-04-24,21:30:11,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- 5th Update
FOX,2023-04-24,23:22:06,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- 6th Update
FOX,2023-04-24,23:44:06,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- 6th Update
FOX,2023-04-25,00:51:20,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- 6th Update
FOX,2023-04-25,02:32:53,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- 7th Update
FOX,2023-04-25,06:12:13,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,"Carlson Ousted at Fox News  After Dominion Disclosures  ----  By Joe Flint, Isabella Simonetti and Keach Hagey"
FOX,2023-04-25,06:32:42,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Wall Street Journal,Carlson Ousted at Fox News After Dominion Disclosures -- WSJ
FOX,2023-04-25,11:29:40,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp. (FOXA) settled a lawsuit with Dominion Voting Systems,FULL-ARTICLE,MarketWatch,MW Fox's stock slides 4% on news Tucker Carlson is leaving the network
FOX,2023-04-25,16:00:05,7BFF81,Fox Corp.,100,0.0,earnings,,Fox Corp.: Press Release: Fox Corporation Executives to Discuss Third Quarter Fiscal 2023 Financial Results,PRESS-RELEASE,Dow Jones Newswires,Press Release: Fox Corporation Executives to Discuss Third Quarter Fiscal 2023 Financial Results Via Webcast
FOX,2023-04-25,16:39:41,7BFF81,Fox Corp.,99,0.46,legal,,Fox agreed to pay $787 million to settle Dominion's claims,PRESS-RELEASE,GlobeNewswire,"HAGENS BERMAN, NATIONAL TRIAL ATTORNEYS, Encourages Fox Corporation (FOX, FOXA) Shareholders to Contact Firm, Firm Investigating Claims for Knowingly Exposing FOX to Substantial Liability for False Reporting, Tucker Carlson Out After $787M Settlement Announced"
FOX,2023-04-25,20:07:43,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,What Tucker Carlson's Ouster Means for Him and Fox News -- WSJ
FOX,2023-04-25,22:08:24,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,What Tucker Carlson's Ouster Means for Him and Fox News -- Update
FOX,2023-04-25,23:26:16,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,What Tucker Carlson's Ouster Means for Him and Fox News -- 2nd Update
FOX,2023-04-26,00:15:43,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,DJ Global Press Release Wire,"FOX EQUITY NOTICE: ROSEN, NATIONAL TRIAL LAWYERS, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-04-26,00:15:43,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,DJ Global Press Release Wire,"FOX EQUITY NOTICE: ROSEN, NATIONAL TRIAL LAWYERS, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-04-26,04:06:44,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. last week agreed to pay $787.5 million to settle,FULL-ARTICLE,Dow Jones Newswires,"Tucker Carlson's Vulgar, Offensive Messages About Colleagues Helped Seal His Fate at Fox News -- WSJ"
FOX,2023-04-26,05:00:11,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. last week agreed to pay $787.5 million to settle,FULL-ARTICLE,Dow Jones Newswires,"Tucker Carlson's Vulgar, Offensive Messages About Colleagues Helped Seal His Fate at Fox News"
